,Site,Year,Month,Lon,Lat,PCB28,PCB52,PCB101,PCB118,PCB138,PCB153,PCB180,X4PCBs,X7PCBs,HCB,a.HCH,b.HCH,g.HCH,t.HCH,HCHs,op.DDE,pp.DDE,op.DDD,pp.DDD,op.DDT,pp.DDT,DDTs,CHLs,endosulfan,Note,Reference,X37PCBs,Heptachlor,HEPX,TC,CC,TN,CN,Dieldrin,Endosulfan.I,Endosulfan.II,PCBs,Endosulfan.Sulfate,eNDosulfan,Oxychlordane,HCHs.a.HCH.g.HCH.,CHLs..TC.CC.TN.,Endosulfan,Heptachlor.Epoxide.B,Heptachlor.Epoxide.A,PCBs.Aroclor.1260.,PCB81,PCB77,PCB123,PCB114,PCB105,PCB126,PCB167,PCB156,PCB157,PCB169,PCB189,PCB18,PCB44,PCB66,PCB128,PCB187,PCB11,PCB209,X20PCBs,PCB16.32,PCB52.43,PCB41.71,PCB66.95,PCB87.81.,PCB110.77.,PCB149.123.107,PCB153.132,PCB163.138,PCB187.182,PCB174,Pentachloroanisol,Aldrin,Endrin,PCB8,PCB17,PCB33,PCB49,PCB42,PCB37,PCB74,PCB70.76,PCB56.60,PCB99,PCB87,PCB110,PCB151,PCB123.149,PCB183,PCB70,PCB95,PCB177,PCB201,PCB205,PCB5.8,PCB87.115,PCB149,PCB128.167,PCB170.190,Mirex
1053,1,2015,5,110.62,21.03,NA,NA,NA,0.54,NA,NA,NA,,,,,,,,,,,,,,,,,,,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,nd &,0.28,0.14,0.46,0.65,0.36,0.07,0.33,0.42,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,2,2015,5,113.14,19.01,NA,NA,NA,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,0.35,0.15,0.23,0.44,0.25,NA,0.25,0.22,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,3,2015,5,115.84,16.82,NA,NA,NA,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,NA,0.76,0.19,4.24,0.47,4.26,NA,0.38,0.19,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,4,2015,5,117.75,15.22,NA,NA,NA,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,0.37,0.12,0.12,0.36,0.22,NA,0.22,0.11,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,5,2015,5,117.81,15.12,NA,NA,NA,4.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,0.29,0.11,0.16,0.37,0.21,NA,0.22,0.09,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,6,2015,5,116.78,15.21,NA,NA,NA,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.11,0.13,0.15,0.38,0.2,NA,0.23,0.11,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,7,2015,5,113.81,15.77,NA,NA,NA,6.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,0.26,0.11,0.11,0.3,0.18,NA,0.2,0.08,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,8,2015,6,112.59,16.08,NA,NA,NA,7.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,0.28,0.12,0.14,0.35,0.22,NA,0.23,0.09,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,9,2015,6,112.08,16.36,NA,NA,NA,8.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,0.16,0,0.11,0.37,0.22,NA,0.26,0.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1062,10,2015,6,111.23,16.95,NA,NA,NA,9.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,0.37,0.2,0.19,0.61,0.36,NA,0.39,0.1,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,11,2015,6,109.49,18.24,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,0.54,0.53,0.47,1.57,0.97,NA,1.05,0.35,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,12,2015,6,109.49,18.24,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0.16,0.07,0.07,0.2,0.14,NA,0.14,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,13,2015,6,111.74,16.68,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.14,0.08,0.1,0.24,0.13,NA,0.16,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,14,2015,6,111.74,16.68,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,NA,0.17,0.09,0.08,0.24,0.16,NA,0.16,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,15,2015,6,112.33,16.84,NA,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,0.32,0.2,0.21,0.61,0.35,NA,0.41,0.12,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,16,2015,6,109.49,18.24,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,NA,0.25,0.12,0.13,0.31,0.17,NA,0.19,0.08,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,17,2015,6,109.49,18.24,NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,0.35,0.19,0.22,0.56,0.36,NA,0.38,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,18,2015,6,111.48,17.1,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,0.13,0.07,0.07,0.21,0.12,NA,0.14,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071,19,2015,6,111.53,17.12,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,0.21,0.12,0.12,0.33,0.2,NA,0.23,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,20,2015,6,112.25,17,NA,NA,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,NA,0.17,0.09,0.09,0.26,0.15,NA,0.17,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,21,2015,7,112.36,16.85,NA,NA,NA,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,0.26,0.24,0.22,0.7,0.4,NA,0.46,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,22,2015,7,112.04,17.7,NA,NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,0.19,0.09,0.08,0.27,0.16,NA,0.19,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,23,2016,4,111.51,18.27,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,18.8,19.2,11.7,11.8,14.8,12.6,15,15,13.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,24,2016,4,112.6,15.17,NA,NA,NA,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.23,9.76,9.8,6.92,7.01,8.87,7.62,8.99,8.93,7.74,7.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,25,2016,5,115.3,10.19,NA,NA,NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89,1.99,2.03,1.33,1.35,1.76,1.48,1.74,1.73,1.47,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,26,2016,5,115.3,10.19,NA,NA,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,2.35,2.38,1.29,1.31,1.69,1.45,1.68,1.69,1.44,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,27,2016,5,115.93,9.33,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,11,11.2,3.61,3.67,4.59,3.95,4.64,4.62,4.05,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,28,2016,5,115.45,9.39,NA,NA,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.47,5.88,5.93,3.55,3.55,4.51,3.86,4.52,4.52,3.95,3.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,29,2016,5,115.45,9.39,NA,NA,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurrence, distribution, and fate of polychlorinated biphenyls (PCBs) in multiple coral reef regions from the South China Sea: A case study in spring-summer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38,4.7,4.69,3.08,3.12,3.95,3.39,3.98,3.96,3.44,3.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,NA,2013,11,114.48,-43.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,1.4,2.4,1.6,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric organochlorine pesticides (OCPs) and polychlorinated biphenyls (PCBs) in the Antarctic marginal seas: Distribution, sources and transportation",NA,NA,NA,NA,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,NA,2013,11,113.77,-50.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,4,NA,NA,NA,NA,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric organochlorine pesticides (OCPs) and polychlorinated biphenyls (PCBs) in the Antarctic marginal seas: Distribution, sources and transportation",NA,NA,NA,NA,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,,2013,11,110.24,-57.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NDa,NA,6.1,,,NA,0.62,NA,NA,NA,NA,,,,,"Atmospheric organochlorine pesticides (OCPs) and polychlorinated biphenyls (PCBs) in the Antarctic marginal seas: Distribution, sources and transportation",NA,NA,NA,NA,0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,NA,2013,11,101.42,-61.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,0.16,0.37,NA,NA,NA,NA,NA,NA,NA,NA,"Atmospheric organochlorine pesticides (OCPs) and polychlorinated biphenyls (PCBs) in the Antarctic marginal seas: Distribution, sources and transportation",NA,NA,NA,NA,0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
